index,recordDate,recordTime,recordEpoch,district,locationName,nearbyPlace,longitude,latitude,elevation,direction,county,route,routeSuffix,postmilePrefix,postmile,alignment,milepost,inService,imageDescription,streamingVideoURL,currentImageUpdateFrequency,currentImageURL,referenceImageUpdateFrequency,referenceImage1UpdateAgoURL,referenceImage2UpdatesAgoURL,referenceImage3UpdatesAgoURL,referenceImage4UpdatesAgoURL,referenceImage5UpdatesAgoURL,referenceImage6UpdatesAgoURL,referenceImage7UpdatesAgoURL,referenceImage8UpdatesAgoURL,referenceImage9UpdatesAgoURL,referenceImage10UpdatesAgoURL,referenceImage11UpdatesAgoURL,referenceImage12UpdatesAgoURL
91,2021-02-05,12:27:18,1612556838,3,"Hwy 5 at Laguna SB",Sacramento,-121.490253,38.4386,6,South,Sacramento,I-5,,,12.91,,508.2,false,,https://wzmedia.dot.ca.gov/D3/5_laguna_sb.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunasb/hwy5atlagunasb.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunasb/previous/hwy5atlagunasb-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunasb/previous/hwy5atlagunasb-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunasb/previous/hwy5atlagunasb-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunasb/previous/hwy5atlagunasb-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunasb/previous/hwy5atlagunasb-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunasb/previous/hwy5atlagunasb-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunasb/previous/hwy5atlagunasb-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunasb/previous/hwy5atlagunasb-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunasb/previous/hwy5atlagunasb-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunasb/previous/hwy5atlagunasb-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunasb/previous/hwy5atlagunasb-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunasb/previous/hwy5atlagunasb-12.jpg
92,2021-02-05,12:26:52,1612556812,3,"Hwy 5 at Laguna NB","Elk Grove",-121.489032,38.435527,9,North,Sacramento,I-5,,,12.69,,507.99,false,,https://wzmedia.dot.ca.gov/D3/5_laguna_nb.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunanb/hwy5atlagunanb.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunanb/previous/hwy5atlagunanb-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunanb/previous/hwy5atlagunanb-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunanb/previous/hwy5atlagunanb-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunanb/previous/hwy5atlagunanb-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunanb/previous/hwy5atlagunanb-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunanb/previous/hwy5atlagunanb-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunanb/previous/hwy5atlagunanb-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunanb/previous/hwy5atlagunanb-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunanb/previous/hwy5atlagunanb-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunanb/previous/hwy5atlagunanb-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunanb/previous/hwy5atlagunanb-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atlagunanb/previous/hwy5atlagunanb-12.jpg
94,2019-08-27,08:15:14,1566918914,3,"Hwy 99 at Sheldon","Elk Grove",-121.406059,38.446887,42,South,Sacramento,SR-99,,,15.53,,290,true,,https://wzmedia.dot.ca.gov/D3/99_sheldon.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atsheldon/hwy99atsheldon.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atsheldon/previous/hwy99atsheldon-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atsheldon/previous/hwy99atsheldon-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atsheldon/previous/hwy99atsheldon-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atsheldon/previous/hwy99atsheldon-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atsheldon/previous/hwy99atsheldon-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atsheldon/previous/hwy99atsheldon-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atsheldon/previous/hwy99atsheldon-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atsheldon/previous/hwy99atsheldon-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atsheldon/previous/hwy99atsheldon-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atsheldon/previous/hwy99atsheldon-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atsheldon/previous/hwy99atsheldon-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atsheldon/previous/hwy99atsheldon-12.jpg
96,2020-08-18,10:13:42,1597770822,3,"Hwy 5 at Del Paso",Sacramento,-121.529352,38.649567,16,South,Sacramento,I-5,,,28.54,,523.84,true,,https://wzmedia.dot.ca.gov/D3/5_del_paso.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atdelpaso/hwy5atdelpaso.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atdelpaso/previous/hwy5atdelpaso-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atdelpaso/previous/hwy5atdelpaso-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atdelpaso/previous/hwy5atdelpaso-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atdelpaso/previous/hwy5atdelpaso-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atdelpaso/previous/hwy5atdelpaso-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atdelpaso/previous/hwy5atdelpaso-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atdelpaso/previous/hwy5atdelpaso-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atdelpaso/previous/hwy5atdelpaso-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atdelpaso/previous/hwy5atdelpaso-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atdelpaso/previous/hwy5atdelpaso-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atdelpaso/previous/hwy5atdelpaso-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atdelpaso/previous/hwy5atdelpaso-12.jpg
97,2019-04-26,18:13:31,1556327611,3,"Hwy 5 at Elkhorn","West Sacramento",-121.641615,38.673347,19,Median,Yolo,I-5,,,0.84,,530.78,true,,https://wzmedia.dot.ca.gov/D3/5_elkhorn.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atelkhorn/hwy5atelkhorn.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atelkhorn/previous/hwy5atelkhorn-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atelkhorn/previous/hwy5atelkhorn-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atelkhorn/previous/hwy5atelkhorn-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atelkhorn/previous/hwy5atelkhorn-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atelkhorn/previous/hwy5atelkhorn-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atelkhorn/previous/hwy5atelkhorn-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atelkhorn/previous/hwy5atelkhorn-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atelkhorn/previous/hwy5atelkhorn-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atelkhorn/previous/hwy5atelkhorn-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atelkhorn/previous/hwy5atelkhorn-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atelkhorn/previous/hwy5atelkhorn-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atelkhorn/previous/hwy5atelkhorn-12.jpg
101,2019-07-30,8:02:47,1564498967,3,"Hwy 50 at Scott 2",Folsom,-121.099496,38.649148,830,West,Sacramento,US-50,,,22.42,,28.09,false,,https://wzmedia.dot.ca.gov/D3/50_scott2.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atscott2/hwy50atscott2.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atscott2/previous/hwy50atscott2-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atscott2/previous/hwy50atscott2-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atscott2/previous/hwy50atscott2-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atscott2/previous/hwy50atscott2-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atscott2/previous/hwy50atscott2-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atscott2/previous/hwy50atscott2-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atscott2/previous/hwy50atscott2-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atscott2/previous/hwy50atscott2-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atscott2/previous/hwy50atscott2-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atscott2/previous/hwy50atscott2-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atscott2/previous/hwy50atscott2-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atscott2/previous/hwy50atscott2-12.jpg
102,2019-07-23,16:15:25,1563923725,3,"Hwy 80 at Rocklin",Rocklin,-121.228026,38.784226,262,West,Placer,I-80,,,5.66,,107.16,true,,https://wzmedia.dot.ca.gov/D3/80_rocklin.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atrocklin/hwy80atrocklin.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atrocklin/previous/hwy80atrocklin-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atrocklin/previous/hwy80atrocklin-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atrocklin/previous/hwy80atrocklin-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atrocklin/previous/hwy80atrocklin-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atrocklin/previous/hwy80atrocklin-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atrocklin/previous/hwy80atrocklin-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atrocklin/previous/hwy80atrocklin-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atrocklin/previous/hwy80atrocklin-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atrocklin/previous/hwy80atrocklin-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atrocklin/previous/hwy80atrocklin-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atrocklin/previous/hwy80atrocklin-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atrocklin/previous/hwy80atrocklin-12.jpg
103,2020-04-29,20:18:19,1588216699,3,"Hwy 99 at Elkhorn",Sacramento,-121.540398,38.691962,19,South,Sacramento,SR-99,,,33.81,,300.5,true,,https://wzmedia.dot.ca.gov/D3/99_elkhorn.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atelkhorn/hwy99atelkhorn.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atelkhorn/previous/hwy99atelkhorn-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atelkhorn/previous/hwy99atelkhorn-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atelkhorn/previous/hwy99atelkhorn-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atelkhorn/previous/hwy99atelkhorn-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atelkhorn/previous/hwy99atelkhorn-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atelkhorn/previous/hwy99atelkhorn-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atelkhorn/previous/hwy99atelkhorn-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atelkhorn/previous/hwy99atelkhorn-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atelkhorn/previous/hwy99atelkhorn-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atelkhorn/previous/hwy99atelkhorn-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atelkhorn/previous/hwy99atelkhorn-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atelkhorn/previous/hwy99atelkhorn-12.jpg
104,2020-08-28,11:56:48,1598641008,3,"Hwy 80 at Donner Summit","Soda Springs",-120.347722,39.339039,7221,East,Nevada,I-80,,R,5.17,R,176.29,true,,https://wzmedia.dot.ca.gov/D3/80_donner_summit.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnersummit/hwy80atdonnersummit.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnersummit/previous/hwy80atdonnersummit-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnersummit/previous/hwy80atdonnersummit-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnersummit/previous/hwy80atdonnersummit-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnersummit/previous/hwy80atdonnersummit-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnersummit/previous/hwy80atdonnersummit-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnersummit/previous/hwy80atdonnersummit-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnersummit/previous/hwy80atdonnersummit-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnersummit/previous/hwy80atdonnersummit-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnersummit/previous/hwy80atdonnersummit-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnersummit/previous/hwy80atdonnersummit-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnersummit/previous/hwy80atdonnersummit-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnersummit/previous/hwy80atdonnersummit-12.jpg
105,2017-08-08,14:50:22,1502229022,3,"Hwy 28 at Hwy 267","Kings Beach",-120.03157,39.237831,6256,East,Placer,SR-28,,,9.34,,9.25,true,,https://wzmedia.dot.ca.gov/D3/267_jct28.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28athwy267/hwy28athwy267.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28athwy267/previous/hwy28athwy267-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28athwy267/previous/hwy28athwy267-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28athwy267/previous/hwy28athwy267-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28athwy267/previous/hwy28athwy267-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28athwy267/previous/hwy28athwy267-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28athwy267/previous/hwy28athwy267-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28athwy267/previous/hwy28athwy267-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28athwy267/previous/hwy28athwy267-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28athwy267/previous/hwy28athwy267-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28athwy267/previous/hwy28athwy267-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28athwy267/previous/hwy28athwy267-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28athwy267/previous/hwy28athwy267-12.jpg
106,2020-03-10,14:07:00,1583874420,3,"Hwy 50 at Echo Summit","South Lake Tahoe",-120.02928,38.81321,7427,East,"El Dorado",US-50,,,66.84,,95,true,,https://wzmedia.dot.ca.gov/D3/50_EchoSummit.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atechosummit/hwy50atechosummit.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atechosummit/previous/hwy50atechosummit-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atechosummit/previous/hwy50atechosummit-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atechosummit/previous/hwy50atechosummit-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atechosummit/previous/hwy50atechosummit-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atechosummit/previous/hwy50atechosummit-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atechosummit/previous/hwy50atechosummit-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atechosummit/previous/hwy50atechosummit-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atechosummit/previous/hwy50atechosummit-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atechosummit/previous/hwy50atechosummit-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atechosummit/previous/hwy50atechosummit-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atechosummit/previous/hwy50atechosummit-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atechosummit/previous/hwy50atechosummit-12.jpg
107,2017-08-10,12:30:01,1502393401,3,"Hwy 80 at Donner Lake",Truckee,-120.285422,39.33075,6394,West,Nevada,I-80,,R,9.33,L,180.46,true,,https://wzmedia.dot.ca.gov/D3/80_donner_lake.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnerlake/hwy80atdonnerlake.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnerlake/previous/hwy80atdonnerlake-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnerlake/previous/hwy80atdonnerlake-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnerlake/previous/hwy80atdonnerlake-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnerlake/previous/hwy80atdonnerlake-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnerlake/previous/hwy80atdonnerlake-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnerlake/previous/hwy80atdonnerlake-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnerlake/previous/hwy80atdonnerlake-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnerlake/previous/hwy80atdonnerlake-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnerlake/previous/hwy80atdonnerlake-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnerlake/previous/hwy80atdonnerlake-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnerlake/previous/hwy80atdonnerlake-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdonnerlake/previous/hwy80atdonnerlake-12.jpg
108,2020-08-28,11:56:35,1598640995,3,"Hwy 80 at Castle Peak","Soda Springs",-120.355626,39.334602,7165,East,Nevada,I-80,,R,4.66,R,175.78,true,,https://wzmedia.dot.ca.gov/D3/80_castle_peak.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atcastlepeak/hwy80atcastlepeak.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atcastlepeak/previous/hwy80atcastlepeak-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atcastlepeak/previous/hwy80atcastlepeak-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atcastlepeak/previous/hwy80atcastlepeak-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atcastlepeak/previous/hwy80atcastlepeak-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atcastlepeak/previous/hwy80atcastlepeak-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atcastlepeak/previous/hwy80atcastlepeak-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atcastlepeak/previous/hwy80atcastlepeak-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atcastlepeak/previous/hwy80atcastlepeak-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atcastlepeak/previous/hwy80atcastlepeak-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atcastlepeak/previous/hwy80atcastlepeak-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atcastlepeak/previous/hwy80atcastlepeak-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atcastlepeak/previous/hwy80atcastlepeak-12.jpg
110,2020-06-22,12:30:13,1592854213,3,"Hwy 267 at Brockway Summit","Tahoe Vista",-120.071841,39.26079,7194,South,Placer,SR-267,,,6.7,,8.49,true,,https://wzmedia.dot.ca.gov/D3/267_brockway.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy267atbrockwaysummit/hwy267atbrockwaysummit.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy267atbrockwaysummit/previous/hwy267atbrockwaysummit-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy267atbrockwaysummit/previous/hwy267atbrockwaysummit-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy267atbrockwaysummit/previous/hwy267atbrockwaysummit-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy267atbrockwaysummit/previous/hwy267atbrockwaysummit-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy267atbrockwaysummit/previous/hwy267atbrockwaysummit-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy267atbrockwaysummit/previous/hwy267atbrockwaysummit-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy267atbrockwaysummit/previous/hwy267atbrockwaysummit-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy267atbrockwaysummit/previous/hwy267atbrockwaysummit-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy267atbrockwaysummit/previous/hwy267atbrockwaysummit-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy267atbrockwaysummit/previous/hwy267atbrockwaysummit-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy267atbrockwaysummit/previous/hwy267atbrockwaysummit-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy267atbrockwaysummit/previous/hwy267atbrockwaysummit-12.jpg
111,2021-04-19,14:46:35,1618868795,3,"Hwy 80 at Taylor",Roseville,-121.25594,38.765875,200,West,Placer,I-80,,,3.65,,105.15,true,,https://wzmedia.dot.ca.gov/D3/80_taylor.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attaylor/hwy80attaylor.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attaylor/previous/hwy80attaylor-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attaylor/previous/hwy80attaylor-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attaylor/previous/hwy80attaylor-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attaylor/previous/hwy80attaylor-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attaylor/previous/hwy80attaylor-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attaylor/previous/hwy80attaylor-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attaylor/previous/hwy80attaylor-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attaylor/previous/hwy80attaylor-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attaylor/previous/hwy80attaylor-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attaylor/previous/hwy80attaylor-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attaylor/previous/hwy80attaylor-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attaylor/previous/hwy80attaylor-12.jpg
